Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Quality of patient care star rating,How often the home health team began their patients' care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients' breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,"How often patients receiving home health care needed urgent, unplanned care in the ER without being admitted",Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
1,1,1,1,1,1,4.0,71.0,83.0,84.0,86.0,88.0,92.0,81.0,12.0,25.0,0.0,99.0,1.0,100.0,714.0,879.0,81.0,88.0,85.0,90.0,1.0,17.0,391.0,4.0,4.0,3.0,5.0,0.0,44.0,431.0,10.0,10.0,8.0,13.0,0.0,1.0,318.0
1,1,1,1,1,1,2.0,80.0,54.0,70.0,89.0,79.0,80.0,76.0,19.0,7.0,0.0,91.0,2.0,89.0,44.0,63.0,70.0,71.0,59.0,80.0,0.0,14.0,18.0,4.0,4.0,3.0,5.0,0.0,1.0,30.0,3.0,9.0,5.0,17.0,0.0,1.0,66.0
1,1,1,1,1,1,5.0,100.0,73.0,95.0,98.0,93.0,86.0,94.0,11.0,11.0,0.0,96.0,1.0,99.0,455.0,551.0,83.0,92.0,88.0,95.0,1.0,6.0,160.0,4.0,4.0,3.0,5.0,0.0,20.0,294.0,7.0,7.0,5.0,10.0,1.0,1.0,766.0
1,1,1,1,1,1,4.0,99.0,66.0,85.0,84.0,85.0,86.0,88.0,14.0,14.0,0.0,92.0,1.0,96.0,755.0,902.0,84.0,89.0,86.0,92.0,1.0,14.0,396.0,4.0,4.0,3.0,5.0,0.0,39.0,486.0,8.0,9.0,7.0,11.0,0.0,1.0,318.0
1,1,1,1,1,0,3.0,98.0,84.0,80.0,86.0,87.0,83.0,79.0,16.0,14.0,0.0,99.0,2.0,100.0,492.0,633.0,78.0,81.0,77.0,83.0,1.0,6.0,156.0,4.0,4.0,3.0,5.0,0.0,14.0,291.0,5.0,7.0,5.0,11.0,0.0,1.0,828.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,12.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,11.0,10.0,10.0,7.0,15.0,0.0,1.0,17.0
1,1,1,1,1,1,2.0,82.0,71.0,77.0,80.0,78.0,78.0,72.0,15.0,13.0,0.0,95.0,1.0,97.0,238.0,226.0,72.0,81.0,79.0,83.0,1.0,45.0,145.0,4.0,4.0,3.0,5.0,0.0,119.0,975.0,12.0,10.0,9.0,12.0,0.0,1.0,318.0
1,1,1,1,1,1,2.0,94.0,80.0,82.0,80.0,81.0,84.0,76.0,14.0,12.0,0.0,97.0,0.0,98.0,238.0,226.0,85.0,90.0,88.0,91.0,1.0,36.0,810.0,4.0,4.0,3.0,5.0,0.0,29.0,735.0,4.0,5.0,4.0,7.0,1.0,1.0,318.0
1,1,1,1,1,1,4.0,99.0,76.0,87.0,85.0,85.0,91.0,82.0,15.0,13.0,0.0,98.0,1.0,99.0,238.0,226.0,85.0,88.0,86.0,89.0,1.0,49.0,145.0,4.0,4.0,3.0,5.0,0.0,91.0,179.0,9.0,9.0,8.0,11.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,100.0,58.0,90.0,88.0,91.0,92.0,84.0,15.0,12.0,0.0,96.0,0.0,100.0,458.0,576.0,80.0,90.0,85.0,93.0,1.0,14.0,338.0,4.0,4.0,3.0,5.0,0.0,29.0,294.0,10.0,8.0,6.0,11.0,0.0,1.0,724.0
1,1,1,1,1,1,2.0,94.0,71.0,77.0,78.0,78.0,78.0,70.0,14.0,9.0,0.0,99.0,1.0,98.0,975.0,226.0,70.0,75.0,72.0,77.0,0.0,30.0,728.0,4.0,4.0,3.0,5.0,0.0,48.0,591.0,8.0,9.0,7.0,11.0,0.0,1.0,318.0
1,1,1,1,1,1,3.0,100.0,56.0,80.0,82.0,81.0,84.0,78.0,15.0,8.0,0.0,99.0,1.0,100.0,409.0,535.0,76.0,87.0,82.0,90.0,1.0,15.0,404.0,4.0,4.0,3.0,5.0,0.0,31.0,279.0,11.0,9.0,6.0,11.0,0.0,1.0,665.0
1,1,1,1,1,1,3.0,100.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,100.0,0.0,86.0,238.0,8.0,72.0,77.0,70.0,82.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,35.0,4.0,10.0,10.0,7.0,15.0,0.0,1.0,13.0
1,1,1,1,1,1,3.0,100.0,61.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,91.0,2.0,98.0,18.0,59.0,31.0,35.0,24.0,46.0,-1.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,5.0,31.0,16.0,13.0,7.0,23.0,0.0,1.0,376.0
1,1,1,1,1,0,4.0,100.0,86.0,86.0,90.0,88.0,89.0,88.0,17.0,7.0,0.0,99.0,2.0,100.0,712.0,880.0,81.0,90.0,87.0,92.0,1.0,26.0,663.0,4.0,4.0,3.0,5.0,0.0,61.0,394.0,15.0,11.0,9.0,14.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,100.0,62.0,91.0,90.0,91.0,90.0,91.0,15.0,13.0,0.0,99.0,1.0,100.0,238.0,226.0,80.0,88.0,86.0,90.0,1.0,52.0,145.0,4.0,4.0,3.0,5.0,0.0,161.0,179.0,13.0,11.0,10.0,13.0,0.0,1.0,318.0
1,1,1,1,1,1,2.0,100.0,77.0,82.0,75.0,78.0,81.0,74.0,18.0,10.0,0.0,97.0,1.0,100.0,595.0,796.0,75.0,81.0,78.0,84.0,1.0,12.0,332.0,4.0,4.0,3.0,5.0,0.0,34.0,415.0,8.0,9.0,7.0,11.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,98.0,60.0,100.0,100.0,100.0,89.0,100.0,16.0,12.0,0.0,99.0,2.0,99.0,238.0,226.0,66.0,79.0,77.0,81.0,1.0,45.0,145.0,4.0,4.0,3.0,5.0,0.0,151.0,179.0,11.0,8.0,7.0,9.0,1.0,1.0,318.0
1,1,1,1,1,1,4.0,99.0,77.0,83.0,91.0,87.0,90.0,78.0,14.0,12.0,0.0,100.0,1.0,100.0,33.0,47.0,70.0,74.0,60.0,85.0,0.0,14.0,14.0,4.0,4.0,3.0,5.0,0.0,35.0,19.0,10.0,10.0,7.0,15.0,0.0,1.0,67.0
1,1,1,1,1,1,4.0,100.0,69.0,89.0,96.0,94.0,90.0,85.0,14.0,10.0,0.0,100.0,1.0,100.0,940.0,226.0,82.0,90.0,87.0,92.0,1.0,25.0,703.0,4.0,4.0,3.0,5.0,0.0,54.0,541.0,10.0,8.0,7.0,11.0,0.0,1.0,318.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,19.0,26.0,73.0,76.0,60.0,90.0,0.0,14.0,11.0,4.0,4.0,3.0,5.0,0.0,35.0,7.0,10.0,10.0,7.0,15.0,0.0,1.0,27.0
1,1,1,1,0,1,4.0,98.0,32.0,83.0,88.0,82.0,80.0,84.0,14.0,12.0,0.0,100.0,0.0,98.0,6.0,25.0,24.0,35.0,21.0,52.0,-1.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,35.0,11.0,10.0,10.0,7.0,15.0,0.0,1.0,38.0
1,0,0,0,0,1,2.0,96.0,54.0,69.0,47.0,54.0,64.0,76.0,14.0,12.0,0.0,90.0,6.0,100.0,238.0,11.0,72.0,77.0,70.0,82.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,35.0,9.0,10.0,10.0,7.0,15.0,0.0,1.0,19.0
1,1,1,1,1,1,4.0,96.0,94.0,97.0,93.0,100.0,90.0,98.0,11.0,8.0,0.0,97.0,0.0,100.0,45.0,50.0,90.0,87.0,77.0,93.0,1.0,14.0,19.0,4.0,4.0,3.0,5.0,0.0,1.0,34.0,3.0,9.0,5.0,14.0,0.0,1.0,64.0
1,1,1,1,1,1,4.0,97.0,72.0,94.0,92.0,92.0,83.0,88.0,15.0,12.0,0.0,97.0,2.0,99.0,238.0,226.0,76.0,85.0,83.0,87.0,1.0,51.0,145.0,4.0,4.0,3.0,5.0,0.0,202.0,179.0,11.0,10.0,9.0,11.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,97.0,92.0,90.0,89.0,87.0,88.0,86.0,18.0,10.0,0.0,100.0,1.0,95.0,238.0,226.0,81.0,86.0,84.0,88.0,1.0,32.0,854.0,4.0,4.0,3.0,5.0,0.0,78.0,968.0,8.0,8.0,7.0,10.0,1.0,1.0,318.0
1,1,1,1,1,1,4.0,93.0,78.0,98.0,96.0,97.0,84.0,99.0,16.0,11.0,0.0,97.0,2.0,98.0,238.0,226.0,77.0,85.0,84.0,87.0,1.0,41.0,145.0,4.0,4.0,3.0,5.0,0.0,165.0,179.0,11.0,10.0,9.0,11.0,0.0,1.0,318.0
1,1,1,1,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,15.0,28.0,54.0,67.0,48.0,82.0,0.0,14.0,12.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,64.0
1,1,1,0,0,1,5.0,100.0,74.0,92.0,90.0,94.0,94.0,94.0,14.0,15.0,0.0,100.0,0.0,99.0,223.0,300.0,74.0,83.0,77.0,88.0,1.0,6.0,144.0,4.0,4.0,3.0,5.0,0.0,21.0,138.0,15.0,14.0,10.0,19.0,0.0,1.0,389.0
1,1,1,1,1,1,2.0,96.0,69.0,80.0,82.0,80.0,85.0,78.0,17.0,10.0,0.0,98.0,1.0,100.0,538.0,698.0,77.0,84.0,80.0,87.0,1.0,17.0,472.0,4.0,4.0,3.0,5.0,0.0,43.0,446.0,10.0,10.0,8.0,12.0,0.0,1.0,962.0
1,1,1,1,1,1,2.0,93.0,66.0,75.0,78.0,74.0,77.0,73.0,16.0,12.0,0.0,98.0,1.0,98.0,238.0,226.0,76.0,84.0,81.0,86.0,1.0,42.0,145.0,4.0,4.0,3.0,5.0,0.0,88.0,850.0,10.0,10.0,8.0,12.0,0.0,1.0,318.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,12.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,17.0
1,1,1,1,1,1,4.0,91.0,74.0,84.0,94.0,88.0,94.0,75.0,11.0,16.0,0.0,99.0,1.0,99.0,647.0,865.0,75.0,79.0,76.0,82.0,0.0,16.0,427.0,4.0,4.0,3.0,5.0,0.0,71.0,561.0,13.0,13.0,11.0,16.0,-1.0,1.0,318.0
1,1,1,1,1,1,3.0,94.0,88.0,84.0,80.0,82.0,88.0,78.0,12.0,11.0,0.0,94.0,0.0,99.0,415.0,525.0,79.0,92.0,88.0,96.0,1.0,12.0,305.0,4.0,4.0,3.0,5.0,0.0,23.0,276.0,8.0,7.0,5.0,9.0,1.0,1.0,609.0
1,1,1,1,1,1,4.0,100.0,96.0,85.0,86.0,90.0,94.0,85.0,14.0,13.0,0.0,100.0,1.0,98.0,811.0,226.0,73.0,78.0,75.0,80.0,0.0,22.0,612.0,4.0,4.0,3.0,5.0,0.0,71.0,550.0,13.0,12.0,10.0,15.0,-1.0,1.0,318.0
1,1,1,1,0,1,2.0,94.0,70.0,53.0,42.0,64.0,69.0,48.0,14.0,10.0,0.0,100.0,3.0,97.0,28.0,37.0,76.0,81.0,65.0,92.0,0.0,14.0,11.0,4.0,4.0,3.0,5.0,0.0,1.0,23.0,4.0,9.0,5.0,16.0,0.0,1.0,40.0
1,1,1,1,1,1,3.0,100.0,78.0,75.0,93.0,57.0,66.0,72.0,16.0,8.0,0.0,77.0,0.0,100.0,116.0,148.0,78.0,83.0,75.0,89.0,0.0,14.0,14.0,4.0,4.0,3.0,5.0,0.0,7.0,63.0,11.0,11.0,6.0,17.0,0.0,1.0,246.0
1,1,1,1,0,1,2.0,98.0,54.0,58.0,77.0,38.0,67.0,27.0,22.0,6.0,0.0,87.0,0.0,100.0,46.0,60.0,77.0,81.0,70.0,90.0,0.0,14.0,14.0,4.0,4.0,3.0,5.0,0.0,3.0,30.0,10.0,10.0,6.0,17.0,0.0,1.0,66.0
1,1,1,1,1,1,2.0,97.0,96.0,78.0,55.0,67.0,78.0,60.0,12.0,5.0,0.0,97.0,0.0,100.0,42.0,52.0,81.0,84.0,73.0,92.0,0.0,14.0,17.0,4.0,4.0,3.0,5.0,0.0,2.0,25.0,8.0,10.0,6.0,18.0,0.0,1.0,53.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,8.0,72.0,77.0,70.0,82.0,0.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,35.0,4.0,10.0,10.0,7.0,15.0,0.0,1.0,11.0
1,1,1,0,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,9.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,5.0,10.0,10.0,7.0,15.0,0.0,1.0,5.0
1,1,1,0,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,6.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,1.0,10.0,10.0,7.0,15.0,0.0,1.0,15.0
1,1,1,1,1,1,2.0,99.0,87.0,76.0,82.0,80.0,74.0,76.0,19.0,10.0,0.0,100.0,0.0,100.0,40.0,57.0,70.0,77.0,63.0,87.0,0.0,14.0,18.0,4.0,4.0,3.0,5.0,0.0,5.0,37.0,14.0,10.0,7.0,17.0,0.0,1.0,95.0
1,1,1,1,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,8.0,72.0,77.0,70.0,82.0,0.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,35.0,3.0,10.0,10.0,7.0,15.0,0.0,1.0,11.0
1,1,1,0,0,1,3.0,100.0,96.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,100.0,3.0,100.0,15.0,46.0,33.0,39.0,27.0,54.0,-1.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,3.0,26.0,12.0,11.0,6.0,18.0,0.0,1.0,127.0
1,1,1,1,1,1,4.0,92.0,81.0,93.0,93.0,94.0,90.0,95.0,14.0,14.0,0.0,96.0,1.0,97.0,238.0,226.0,78.0,85.0,82.0,86.0,1.0,31.0,757.0,4.0,4.0,3.0,5.0,0.0,107.0,179.0,9.0,9.0,7.0,10.0,0.0,1.0,318.0
1,0,0,0,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,5.0,72.0,77.0,70.0,82.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,2.0,10.0,10.0,7.0,15.0,0.0,1.0,6.0
1,1,1,1,1,1,4.0,100.0,82.0,87.0,91.0,85.0,96.0,81.0,12.0,10.0,0.0,88.0,0.0,100.0,466.0,579.0,80.0,90.0,87.0,94.0,1.0,15.0,409.0,4.0,4.0,3.0,5.0,0.0,26.0,334.0,8.0,7.0,5.0,10.0,1.0,1.0,722.0
1,1,0,0,0,0,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,6.0,72.0,77.0,70.0,82.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,4.0,10.0,10.0,7.0,15.0,0.0,1.0,4.0
1,1,1,1,1,1,3.0,99.0,72.0,89.0,89.0,85.0,83.0,81.0,18.0,9.0,0.0,98.0,1.0,100.0,238.0,226.0,76.0,84.0,81.0,86.0,1.0,27.0,757.0,4.0,4.0,3.0,5.0,0.0,84.0,807.0,10.0,10.0,8.0,12.0,0.0,1.0,318.0
1,1,1,1,0,1,2.0,94.0,27.0,68.0,58.0,80.0,49.0,51.0,14.0,12.0,0.0,100.0,0.0,100.0,23.0,36.0,64.0,73.0,56.0,85.0,0.0,14.0,13.0,4.0,4.0,3.0,5.0,0.0,35.0,16.0,10.0,10.0,7.0,15.0,0.0,1.0,53.0
1,1,0,1,1,1,3.0,91.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,87.0,1.0,91.0,238.0,7.0,72.0,77.0,70.0,82.0,0.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,35.0,1.0,10.0,10.0,7.0,15.0,0.0,1.0,7.0
1,1,1,0,0,1,3.0,62.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,100.0,0.0,100.0,238.0,14.0,72.0,77.0,70.0,82.0,0.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,35.0,14.0,10.0,10.0,7.0,15.0,0.0,1.0,32.0
1,1,1,1,1,1,2.0,88.0,84.0,80.0,78.0,74.0,90.0,77.0,17.0,16.0,0.0,97.0,1.0,100.0,148.0,179.0,83.0,86.0,79.0,90.0,1.0,14.0,18.0,4.0,4.0,3.0,5.0,0.0,2.0,62.0,3.0,8.0,5.0,13.0,0.0,1.0,239.0
1,0,0,0,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,11.0,72.0,77.0,70.0,82.0,0.0,14.0,5.0,4.0,4.0,3.0,5.0,0.0,35.0,2.0,10.0,10.0,7.0,15.0,0.0,1.0,9.0
1,1,0,0,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,23.0,23.0,100.0,92.0,81.0,97.0,1.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,35.0,9.0,10.0,10.0,7.0,15.0,0.0,1.0,17.0
1,1,1,0,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,3.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,2.0,10.0,10.0,7.0,15.0,0.0,1.0,2.0
1,1,1,1,1,1,2.0,95.0,81.0,72.0,69.0,66.0,72.0,80.0,14.0,12.0,0.0,95.0,1.0,99.0,48.0,61.0,79.0,82.0,71.0,90.0,0.0,14.0,8.0,4.0,4.0,3.0,5.0,0.0,1.0,20.0,5.0,9.0,5.0,17.0,0.0,1.0,78.0
1,1,0,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,14.0,21.0,67.0,78.0,56.0,94.0,0.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,35.0,12.0,10.0,10.0,7.0,15.0,0.0,1.0,33.0
1,1,1,1,1,1,4.0,88.0,91.0,83.0,100.0,88.0,90.0,74.0,14.0,12.0,0.0,94.0,1.0,100.0,23.0,28.0,82.0,86.0,69.0,96.0,0.0,14.0,12.0,4.0,4.0,3.0,5.0,0.0,35.0,14.0,10.0,10.0,7.0,15.0,0.0,1.0,26.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,6.0,72.0,77.0,70.0,82.0,0.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,35.0,5.0,10.0,10.0,7.0,15.0,0.0,1.0,11.0
1,1,1,0,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,16.0,72.0,77.0,70.0,82.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,3.0,10.0,10.0,7.0,15.0,0.0,1.0,19.0
1,1,1,1,1,1,3.0,84.0,68.0,81.0,91.0,82.0,86.0,72.0,20.0,8.0,0.0,97.0,1.0,94.0,26.0,37.0,70.0,81.0,67.0,93.0,0.0,14.0,19.0,4.0,4.0,3.0,5.0,0.0,7.0,38.0,18.0,11.0,7.0,17.0,0.0,1.0,46.0
1,1,0,1,1,1,4.0,68.0,82.0,90.0,92.0,89.0,86.0,87.0,14.0,12.0,0.0,97.0,0.0,100.0,20.0,26.0,77.0,79.0,63.0,90.0,0.0,14.0,15.0,4.0,4.0,3.0,5.0,0.0,35.0,11.0,10.0,10.0,7.0,15.0,0.0,1.0,34.0
1,1,1,1,1,1,2.0,87.0,32.0,76.0,82.0,83.0,80.0,48.0,14.0,12.0,0.0,98.0,1.0,100.0,238.0,15.0,72.0,77.0,70.0,82.0,0.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,35.0,1.0,10.0,10.0,7.0,15.0,0.0,1.0,16.0
1,1,1,1,1,1,3.0,98.0,54.0,88.0,86.0,87.0,56.0,64.0,14.0,12.0,0.0,96.0,0.0,100.0,5.0,30.0,17.0,28.0,16.0,44.0,-1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,35.0,11.0,10.0,10.0,7.0,15.0,0.0,1.0,34.0
1,1,0,1,1,1,4.0,100.0,100.0,85.0,82.0,96.0,80.0,93.0,14.0,12.0,0.0,100.0,0.0,99.0,24.0,34.0,71.0,72.0,57.0,83.0,0.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,35.0,17.0,10.0,10.0,7.0,15.0,0.0,1.0,47.0
1,1,1,1,1,1,4.0,100.0,51.0,81.0,82.0,87.0,93.0,79.0,15.0,6.0,0.0,100.0,0.0,100.0,42.0,59.0,71.0,74.0,63.0,84.0,0.0,14.0,19.0,4.0,4.0,3.0,5.0,0.0,2.0,29.0,7.0,10.0,6.0,16.0,0.0,1.0,89.0
1,1,1,1,1,1,5.0,100.0,16.0,89.0,92.0,94.0,100.0,88.0,14.0,12.0,0.0,100.0,0.0,100.0,24.0,29.0,83.0,83.0,69.0,92.0,0.0,14.0,17.0,4.0,4.0,3.0,5.0,0.0,35.0,17.0,10.0,10.0,7.0,15.0,0.0,1.0,43.0
1,1,1,1,1,1,4.0,82.0,43.0,93.0,91.0,93.0,100.0,86.0,14.0,12.0,0.0,94.0,0.0,100.0,238.0,8.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,20.0
1,1,1,1,1,1,4.0,88.0,33.0,90.0,85.0,90.0,100.0,82.0,14.0,12.0,0.0,62.0,1.0,99.0,22.0,36.0,61.0,64.0,49.0,77.0,0.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,0.0,20.0,0.0,9.0,4.0,16.0,0.0,1.0,51.0
1,1,0,0,1,1,3.0,75.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,96.0,0.0,100.0,12.0,22.0,55.0,60.0,42.0,74.0,-1.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,17.0,10.0,10.0,7.0,15.0,0.0,1.0,32.0
1,1,1,1,1,1,3.0,99.0,72.0,82.0,88.0,63.0,70.0,76.0,9.0,10.0,0.0,98.0,0.0,100.0,97.0,132.0,73.0,81.0,74.0,88.0,0.0,3.0,84.0,4.0,4.0,3.0,5.0,0.0,4.0,38.0,11.0,11.0,6.0,18.0,0.0,1.0,197.0
1,1,1,1,1,1,4.0,100.0,56.0,91.0,89.0,91.0,86.0,86.0,15.0,15.0,0.0,97.0,1.0,97.0,238.0,226.0,75.0,80.0,78.0,82.0,1.0,36.0,876.0,4.0,4.0,3.0,5.0,0.0,94.0,996.0,9.0,10.0,8.0,11.0,0.0,1.0,318.0
1,1,1,1,1,1,2.0,98.0,70.0,78.0,80.0,81.0,78.0,75.0,14.0,13.0,0.0,97.0,1.0,97.0,238.0,226.0,80.0,83.0,82.0,85.0,1.0,44.0,145.0,4.0,4.0,3.0,5.0,0.0,148.0,179.0,10.0,11.0,10.0,13.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,97.0,79.0,83.0,85.0,86.0,89.0,79.0,14.0,12.0,0.0,99.0,1.0,100.0,238.0,226.0,83.0,87.0,85.0,89.0,1.0,29.0,774.0,4.0,4.0,3.0,5.0,0.0,46.0,932.0,5.0,6.0,5.0,8.0,1.0,1.0,318.0
1,1,1,1,1,1,3.0,99.0,63.0,82.0,84.0,84.0,82.0,77.0,12.0,10.0,0.0,99.0,1.0,100.0,772.0,895.0,86.0,91.0,89.0,94.0,1.0,21.0,560.0,4.0,4.0,3.0,5.0,0.0,33.0,423.0,8.0,8.0,6.0,11.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,100.0,84.0,91.0,87.0,88.0,94.0,88.0,15.0,15.0,0.0,94.0,1.0,100.0,476.0,593.0,80.0,87.0,83.0,90.0,1.0,13.0,308.0,4.0,4.0,3.0,5.0,0.0,29.0,285.0,10.0,9.0,7.0,12.0,0.0,1.0,870.0
1,1,0,0,0,1,3.0,99.0,45.0,74.0,73.0,80.0,92.0,73.0,14.0,12.0,0.0,100.0,0.0,100.0,29.0,38.0,76.0,82.0,69.0,93.0,0.0,14.0,18.0,4.0,4.0,3.0,5.0,0.0,35.0,16.0,10.0,10.0,7.0,15.0,0.0,1.0,109.0
1,1,1,1,1,1,4.0,100.0,80.0,94.0,95.0,92.0,90.0,91.0,16.0,12.0,0.0,99.0,0.0,100.0,238.0,226.0,74.0,81.0,79.0,83.0,1.0,30.0,704.0,4.0,4.0,3.0,5.0,0.0,150.0,781.0,19.0,16.0,14.0,19.0,-1.0,1.0,318.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,2.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,2.0,10.0,10.0,7.0,15.0,0.0,1.0,4.0
1,1,1,1,1,1,4.0,100.0,72.0,91.0,88.0,89.0,85.0,82.0,16.0,13.0,0.0,99.0,2.0,100.0,962.0,226.0,75.0,81.0,78.0,83.0,1.0,21.0,534.0,4.0,4.0,3.0,5.0,0.0,72.0,703.0,10.0,10.0,8.0,12.0,0.0,1.0,318.0
